marketplace,customer_id,review_id,product_id,product_title,product_category,star_rating,helpful_votes,total_votes,review_headline,review_body,review_date,product_rating,seller_rating,shipping_rating
US,19539329,RJ12P9GGD1G0N,B00P3T9QE4,Fjord Women's Alida FJ-6017-55 White Ceramic Quartz Watch,Watches,3,0,0,My husband (who is very handy) tried to remove some links and the strap broke very easily. Pay to have a jeweler adjust the fit,The watch is lovely but beware the bracelet.  It is very difficult to adjust unless you're a jeweler.  My husband (who is very handy) tried to remove some links and the strap broke very easily.  Pay to have a jeweler adjust the fit.,31/8/2015,3,5,5
US,22852717,R11ISLCT7ITQSX,B00LK4PROY,"Flower Style Women Fashion Watch, White",Watches,5,0,0,Five Stars,"Love the watch, pretty colors.",31/8/2015,5,5,5
US,11890514,R3D15RL3NVFQLI,B00B4FFGLI,FMD Black Large Rubber Mens Watch FMDMO108,Watches,1,0,0,One Star,"battery dead, product defective...returned for replacement..was on time",30/8/2015,1,1,5
US,27592786,RECN117SOH1SC,B00XJ7MJH8,Forsining Men's Luxury Brand Automatic Self-wind Calendar Watch with Genuine Leather Strap JAG16556M3B1,Watches,4,0,0,Beautiful!!,"Beautiful!!! Good watch for the price. Look exactly as shown in the pics. The only thing is, that &#34;you need to wear it at least 10 hours a day&#34; to keep it running...",30/8/2015,4,5,5
US,154597,RG6Y64WA5OLR2,B00HYNBSCA,Forté 24 Hour Quartz Black Dial Unisex Watch 1039M24-KKC -- with Real 24-hour Movement,Watches,5,0,0,Best product in the market. Im one of few people with it,Perfect timepiece for me and to top it all it came as a water resistant watch. The compass is not always acurate though but thats not nothing to complain about because the watch has real 24hour operation,31/8/2015,5,5,5
US,199434,R159CAZZE7FAAZ,B00I1S2W4A,Fossil Am4532p Cecile Multifunction Sand Leather Watch Watch For Women,Watches,5,0,0,Five Stars,I love it. Really nice.,31/8/2015,5,5,5
US,33906593,RMDH06TI3V166,B0031NWRUY,Fossil Fossil Ladies Multi-Function White Ceramic Watch,Watches,5,0,0,Five Stars,Beautiful watch!  Great seller!,31/8/2015,5,5,5
US,143481,R11MLLRD39AFIU,B002T1M8A8,Fossil Fs4487p Machine Chronograph Black Silicone Watch Watch For Men,Watches,4,0,0,Four Stars,Good Watch.. Excellent,31/8/2015,4,5,5
US,38562267,R3IICSGV09KIPT,B00LO99TM6,Fossil Men's CH2943 Wakefield Chronograph Leather Watch - Brown,Watches,4,0,0,Very nice looking watch,"Very nice looking watch. I would rate it 5 stars except tht the crown extends below the case and catches easily on pants pocket when reaching for keys, change, etc. When withdrawing hand, the crown catches and pulls the stem out, effectively stopping the watch. This stem does seem to pull much more easily than other Fossil watches I own.",30/8/2015,4,5,5
US,12623257,R2AQ9Q5MMHOH83,B001EYTRXW,Fossil Men's FS4357 Brown Stainless Steel Bracelet Brown Analog Dial Chronograph Watch,Watches,2,0,0,poor quality like most Fossil watches,"I've gotten more compliments on this watch than any watch I've ever owned. However, the post that holds the latch closed broke off in only 2.5 years, so I'm only giving it 2 stars because that's not a very long life. Fossil wanted to charge me almost half of what the watch is worth to fix it.",28/8/2015,2,5,5
US,51371541,R3E2T66534VMYR,B001T6OPZ0,Fossil Sport Cuff,Watches,4,0,1,This is a nice looking watch but I had to send it back,This is a nice looking watch but I had to send it back.  I'm just an average sized person and it made my arm look like a stick.  Way to big for my taste.,31/8/2015,4,5,5
US,9962330,R15C7QEZT0LGZN,B00KGTVGKS,Fossil Women's ES3621 Serena Crystal-Accented Two-Tone Stainless Steel Watch,Watches,4,2,2,Satisfied,"The watch was pretty much as it was described and how it looks. I really like the simplicity of it and it looks pretty amazing. It is slightly too big, so I have yet to adjust it, but I'm glad it's too big rather than too small. The weight is good which is what I was hoping for. Very satisfied with this purchase. I was slightly on the fence getting this one because of the previous fossil watch I had, which by some time, did have some gems fall off from ring around the numbers, but so far so good with this one! Excuse my bad lighting for my pic.",31/8/2015,4,5,5
US,136106,R19C57BGAGBN09,B00KGTVFH2,Fossil Women's ES3622 Jesse Crystal-Accented Two-Tone Stainless Steel Watch,Watches,2,0,1,Two Stars,i dont like it,31/8/2015,2,5,5
US,19206758,R248L2YUI2U3GO,B00STAXHZI,Fossil Women's ES3818 Original Boyfriend Rose Gold-Tone Watch with Grey Leather Strap,Watches,5,0,0,great watch,"Beautiful watch, receive compliments all the time",31/8/2015,5,5,5
US,10128356,R1PCNVCA4VUSCC,B00STAXHZI,Fossil Women's ES3818 Original Boyfriend Rose Gold-Tone Watch with Grey Leather Strap,Watches,4,0,0,Pleased with purchase but...,"I absolutely love this watch!! Thankfully there was no physical damage to the watch but it was loose in the box like it had just been put in there with limited care. I was a little disappointed when opening the box but thankfully the watch still had its plastic covering on the face to help protect it.  Overall, I was very pleased with the purchase. It even came in the Fossil tin. :)",31/8/2015,4,5,5
US,2228523,R29HFELXCSF7KD,B00STAXIHU,Fossil Women's ES3822 Georgia Stainless Steel Watch with Blue Leather Band,Watches,5,0,0,Five Stars,"Love. That is pretty much it. Item as described, really beautiful and functional.",31/8/2015,5,5,5
US,11811565,RB2Q7DLDN6TH6,B00WM0QA3M,Fossil Women's ES3851 Urban Traveler Multifunction Stainless Steel Watch - Rose,Watches,5,1,1,Five Stars,"for my wife and she loved it, looks great and a great price!",31/8/2015,5,5,5
US,109213,RKTGJ957OFK22,B00WM0NU6M,Fossil Womens Jacqueline - ES3866,Watches,4,0,1,Four Stars,very nice!,31/8/2015,4,5,5
US,14706038,R3SL0AQJ89LTSW,B002Q1RJQ4,Freestyle Hammerhead XL,Watches,2,2,2,Great watch quality but with bad straps.,"I love the look and feel of this watch....but I've had two and both times the strap pins snapped. My biggest beef Freestyle is you can't just order more straps. You literally have to contact their CS depo, pay $17.00 for the straps, and then another $5 for shipping.",30/8/2015,2,5,5
US,16667436,R2RFGY5NB55HZJ,B00BK288NI,Freestyle Unisex 102245 Shark Fast Strap Retro 80's Watch with Multicolored Nylon Band,Watches,4,0,0,Fun watch,"The colors, ease of use, and style of this watch are great. The size should be good for most people. I am a woman with slim/average sized wrists and wear the watch almost at its tightest. The watch is lightweight and fairly slim.<br />Negatives: The inner Velcro seam was itchy at first, but it doesn't bother me as much after a couple days. Also, the date isn't displayed on the face unless you press start/stop.",31/8/2015,4,5,5
US,17465111,R1JZZA50I38HQF,B00DPE28E4,"Freestyle Unisex 103183 ""Mariner"" Sport Watch with White Silicone Band",Watches,4,0,0,Great watch.... if u can figure it out urself,Excellent watch. Had to trial and error to find how to use all features. Couldn't find any kind of instruction anywhere.,30/8/2015,4,5,5
US,31554554,R44AXB5PLOBMU,B008619YN4,"Frenzy Kids' FR2001 ""Panda Critter Face"" Black Band Children's Watch",Watches,1,0,0,One Star,This watch stopped working in about 5 weeks.,31/8/2015,1,5,5
US,1413097,REAKFGA9JQZYK,B00B7DYPIC,Full Metal Alchemist Watch vintage Edward Elric Anime Cosplay pro with box great gift,Watches,4,0,0,asides for that one nip pick its amazing so far and will be part of EDC,only thing keeping me from giving it a 5 star is that it didn't come with Manuel to explain how to set it. asides for that one nip pick its amazing so far and will be part of EDC.,30/8/2015,4,5,5
US,30394821,R3H70MZKYV7BLZ,B00309HQPK,G-Rescue Solar Atomic Classic Color Watch,Watches,5,0,0,Perfect/Quality!!!,"My son loves it!!! Many great features, he said it is super comfortable, I would recommend it to everyone!!",31/8/2015,5,5,5
US,32128044,RJ573C2DUJ6NT,B005OS7O8E,G-Shock GA-100B LTD Edition White GA-100B-7 Watch,Watches,5,0,0,Super nice!,"Nice watch, a little complicated getting set up, but has nice features, probably more than I'll ever use. Great looking!",31/8/2015,5,5,5
US,49111983,R21OSC9AA47A4S,B00D7GER9O,G-Shock Ga-110 Watch - Men's ( White/Multi ),Watches,5,0,0,Five Stars,Very nice watch! Very comfortable to wear.,31/8/2015,5,5,5
US,20240757,R1S3T57O3OYT5S,B003DZ7VOW,G-Shock GA100A-7A Classic Series Designer Watches - White,Watches,5,19,20,Five Stars,Great watch,31/8/2015,5,5,5
US,26698235,R2LUA7CZYGPOQD,B003WHCO66,G-Shock GLX6900-1 Classic Series Quality Watch - Black,Watches,5,0,0,Five Stars,Happy with product,31/8/2015,5,5,5
US,44513050,R3IR26ZR080I4Z,B00OAPHR3E,"G-Shock Men's GA-100 Camouflage Watch, Grey, One Size",Watches,5,0,1,Perfect hunting watch,Perfect watch for my elk hunt.  Rugged.  Big.  Non-glare.  Amazing backlight.  Super light.  Super comfortable. Perfect!!!  Thanks Amazon/Casio.,31/8/2015,5,5,5
US,37165541,RCZ8N0AL6JG4E,B005OAO20U,G-SHOCK Men's GA-100 Limited Edition Watch,Watches,5,0,0,Five Stars,Great watch I love it,31/8/2015,5,5,5
US,111149,R27L48LVJ54R8U,B005OAO20U,G-SHOCK Men's GA-100 Limited Edition Watch,Watches,5,0,0,Five Stars,Thx it's very good,31/8/2015,5,5,5
US,7503824,R32ZIHMEIOPDZN,B00G3JSF22,G-SHOCK Men's GA-100 Neon Highlights Watch,Watches,5,0,0,8/10 Only gripe is that I wish the back light was a tad better.,Watch kicks ass. Upon putting on this watch you will grow a full beard and be able to tame a pack of wolves by looking at them. 8/10 Only gripe is that I wish the back light was a tad better.,31/8/2015,5,5,5
US,35040987,R2QZFOT7Y0D6T8,B00J6AH6JI,G-SHOCK Men's GDX-6900CM Watch,Watches,4,0,0,i got a different screen colour,When I got it on my mail box I receive it on a different screen colour. It look nice but it's different than the one I bought,30/8/2015,4,5,5
US,45925069,R2Z6JOQ94LFHEP,B00MAMPGGE,G-Shock Men's Grey Sport Watch,Watches,5,1,2,Perfect watch!,Watch is perfect. Rugged with the metal &#34;Bull Bars&#34;. The red accents are a great touch and I get compliments when wearing it. If you are worried about being able to read this in sunlight or in the dark don't! The LED ilumination works great! I might even get this in a different color for my next G-Shock purchase!,31/8/2015,5,5,5
US,51255198,RS180PN58RAB6,B0097LKJ90,G-Shock Men's Tough Solar Black Resin Sport Watch,Watches,1,0,1,One Star,I could not get it to work.  The battery would not charge.  Returned it.,31/8/2015,1,5,5
US,51881757,R5Q8496X0N4VK,B000VE5X5C,G-Shock Men's Watch G-Shock Cloth Band Designs AW-591MS-1ADR - WW,Watches,4,0,0,Color is great.,"Love this watch, it seems very durable too.",30/8/2015,4,5,5
US,25678802,R3V1GANQX3YOSA,B0094BKASS,G-Shock MTGM900DA-8CR Men's Tough Solar Atomic Stainless Steel Sport Watch,Watches,5,1,1,Five Stars,excellent watch,31/8/2015,5,5,5
US,11238301,RF54I2YAARDHX,B0094BKASS,G-Shock MTGM900DA-8CR Men's Tough Solar Atomic Stainless Steel Sport Watch,Watches,5,1,1,I can recommend this watch,"I can recommend this watch. High quality and it has performed as advertised. A couple of things that might not be right for some. One it is a heavy watch. Two it sits on your wrist higher than other watches. Also because of the metal band you may needed to remove some links, as I did. If you have a thick wrist, the band does not come with extra links, should it fit you too tight. Again rated 5 stars for my use.",31/8/2015,5,5,5
US,14798969,R2L4545Y8QUJH9,B0094BKASS,G-Shock MTGM900DA-8CR Men's Tough Solar Atomic Stainless Steel Sport Watch,Watches,2,2,3,Sent it back to Amazon for a replacement because it is a very nice looking watch,The watch arrived very soon but didn't work at all.  None of the buttons would work and the illumination wouldn't come on.  It was stuck on an alarm setting and power saving mode and wouldn't let me change screens.  Sent it back to Amazon for a replacement because it is a very nice looking watch.  Hopefully the next one works.  Something that I did notice about it though was that the Casio box that it came in was taped up a lot with scotch tape like it had been dropped or damaged in some way.,30/8/2015,2,2,5
US,16628764,RQAOCL9CFEVU,B003WPUU0U,"G-SHOCK The GA 100 Military Series Watch in Black,Watches for Men",Watches,3,0,0,The watch itself is nice! The only thing I didn't like were the ...,The watch itself is nice! The only thing I didn't like were the light that's supposed to illuminate the digital part. I think this was a BAD design by Casio. If they fix the light and actually illuminates from the inside and not from the bottom. This would be one of the best selling watch! I would give the watch design 5 stars. Casio-Please fix the light!,30/8/2015,3,5,5
US,42306311,RCR15CHX6ILD3,B00L2ICZJS,G-Shock Unisex Atomic Solar GWA1100 Orange Watch,Watches,5,1,2,Five Stars,Awesome and Quick..Thx,31/8/2015,5,5,5
US,29939279,RQIL8PZLKI9XF,B004OVZAJC,Game Time Men's MLB Veteran Series Watch,Watches,1,0,0,One Star,Watch band completely broke off pin.,30/8/2015,1,5,5
US,13890601,RVRIIOO2IB6VX,B008CMYFL8,Game Time Men's NFL Beast Watch,Watches,5,0,0,Five Stars,Great price great look!,31/8/2015,5,5,5
US,600665,R2NR58MGO1XEFO,B008CMYEU0,Game Time Men's NFL Beast Watch,Watches,2,1,1,Two Stars,To heavy.,31/8/2015,2,5,5
US,600665,R2KNC89C09QTXZ,B004OVZHCC,"Game Time Men's NFL-VET-OAK ""Veteran"" Watch - Oakland Raiders",Watches,1,0,2,One Star,Too tight.,31/8/2015,1,5,5
US,107874,R4T81WJQZSWFS,B00EVX7V1I,Game Time Women's NFL Frost Series Watch,Watches,4,0,0,Four Stars,The wife likes it n she's happy with the watch,31/8/2015,4,5,5
US,36032854,R19620VXYNCWVA,B00ITAKC5Q,Game Time Women's NFL Wildcard Triple Silver Stone Watch,Watches,4,0,0,Love my Cowboys watch,Love it! Lots of compliments,31/8/2015,4,5,5
US,1037887,RLZRI7WSEW8ZF,B00MCZ132U,Gay Swirl Rainbow (LGBT) Mens or Womens Barrel Watch with Leather Band,Watches,4,0,0,Four Stars,Good,30/8/2015,4,5,5
US,2415284,R2HEXNWALUYGCO,B0129618SU,GEN Bamboo LeGENd Men's Wooden Bamboo Watch in Black with Genuine Leather Strap (Japanese Quartz),Watches,5,0,0,I love it. Lightweight and comfortable,"I love it. Lightweight and comfortable, it fits with any occasion and overall a great everyday watch to have.",31/8/2015,5,5,5
US,6853298,RANBWOBO6EXG6,B008JGW4JW,Geneva Black and White Faux Rhinestones Chronograph Silicone Watch,Watches,4,0,0,Missing Item,I love the watch!!! However I only received the white one. Who can I talk to about not getting the black one delivered,31/8/2015,4,4,5
US,1485455,R3YYH72D6WUE9,B008JGW4JW,Geneva Black and White Faux Rhinestones Chronograph Silicone Watch,Watches,4,0,0,Four Stars,Nice watches,30/8/2015,4,5,5
US,48277206,R3JMWT72GVVF5Y,B00JK0KUU6,Geneva Cat Face With Ears Watch - Mint!,Watches,1,0,0,Ugly !,"It is so cheap and gaudy, I will never wear it.  It was misrepresented in the picture and description. The picture is darling but the real thing is beyond cheap.  It will go into the thrift shop donation pile.",31/8/2015,1,5,5
US,3071562,R2LC9S2JMWE14O,B00MRUS1V6,Geneva Fashion Unisex Womens Mens Minimalist Leather Wrist Watch,Watches,3,0,0,Three Stars,I ordered 3. 1 didnt work,29/8/2015,3,5,5
US,10698076,R3ILQHHQOHWCGR,B00SY2FMJU,Geneva Men's FMDJM531 Gunmetal-Tone Bracelet Watch,Watches,3,0,0,Three Stars,Quality seems to be less than I was expecting.  Very light metal,28/8/2015,3,5,5
US,13722556,R20PLHD3ZT5GJ6,B00DNK5M8E,Geneva Multi-strand Crystal Bling Wrap-around Watch-Black Gold,Watches,5,0,0,Five Stars,Beautiful.,31/8/2015,5,5,5
US,46577472,R340EXJVYAP111,B00ZGHYPXU,Geneva Navy Silicon Strap Watch with Navy Case Navy Dial,Watches,4,0,0,Nice watch,"Nice looking watch. Seems to run a bit smaller in length. My other silicon watches have more elasticity to them. Overall, I'm pleased.",30/8/2015,4,5,5
US,37109043,R2EEQ433P0JU9H,B003S7NMZ2,"Geneva Platinum CZ Accented Silicone Link Watch, Large Face",Watches,4,0,0,I love these watches and have one in nearly every color ...,"The first watch was damaged during shipment. Seller responded immediately to my email (complaint) and offered to send a new one. I love these watches and have one in nearly every color so,I was very disappointed when I received it. I expected to be told to kick rocks when I complained since I paid next to nothing for the watch to begin with. The second watch came within days and was packaged much better and now I have a cool lime green watch in my collection.",30/8/2015,4,5,3
